symbol,date,time,open,high,low,close,volume
BLK,2026-09-08,09:30,1107.78,1109.8,1107.5699,1109.8,8855
BLK,2026-09-08,09:31,1108.01,1108.01,1106.99,1106.99,871
BLK,2026-09-08,09:32,1108.87,1108.87,1107.0699,1107.0699,494
BLK,2026-09-08,09:33,1107.0699,1107.0699,1107.0699,1107.0699,0
BLK,2026-09-08,09:34,1112.22,1112.5601,1112.22,1112.5601,495
BLK,2026-09-08,09:35,1108.91,1108.92,1108.9,1108.9,465
BLK,2026-09-08,09:36,1109.275,1109.275,1109.25,1109.25,366
BLK,2026-09-08,09:37,1110.66,1111.6,1110.66,1111.6,577
BLK,2026-09-08,09:38,1110.515,1110.52,1110.515,1110.52,335
BLK,2026-09-08,09:39,1111.52,1111.52,1111.52,1111.52,143
BLK,2026-09-08,09:40,1110.9967,1110.9967,1110.6899,1110.6899,359
BLK,2026-09-08,09:41,1110.475,1110.49,1110.475,1110.49,413
BLK,2026-09-08,09:42,1110.13,1111.28,1110.13,1110.465,1104
BLK,2026-09-08,09:43,1110.465,1110.465,1110.465,1110.465,0
BLK,2026-09-08,09:44,1110.22,1110.22,1110.22,1110.22,181
BLK,2026-09-08,09:45,1110.22,1110.225,1109.05,1109.05,497
BLK,2026-09-08,09:46,1107.5,1107.5,1107.5,1107.5,689
BLK,2026-09-08,09:47,1107.5,1107.5,1107.5,1107.5,0
BLK,2026-09-08,09:48,1107.5,1107.5,1107.5,1107.5,0
BLK,2026-09-08,09:49,1109.1949,1109.1949,1109.1949,1109.1949,1735
BLK,2026-09-08,09:50,1109.775,1109.775,1108.99,1109.275,1619
BLK,2026-09-08,09:51,1109.275,1109.275,1109.275,1109.275,0
BLK,2026-09-08,09:52,1109.275,1109.275,1109.275,1109.275,0
BLK,2026-09-08,09:53,1109.385,1109.385,1108.15,1108.15,1011
BLK,2026-09-08,09:54,1108.58,1108.6,1107.8199,1108.0601,861
BLK,2026-09-08,09:55,1109.285,1109.285,1109.285,1109.285,99
BLK,2026-09-08,09:56,1109.5551,1109.5551,1109.5551,1109.5551,575
BLK,2026-09-08,09:57,1109.5551,1109.5551,1109.5551,1109.5551,0
BLK,2026-09-08,09:58,1109.5551,1109.5551,1109.5551,1109.5551,0
BLK,2026-09-08,09:59,1110.615,1110.62,1110.615,1110.62,2830
BLK,2026-09-08,10:00,1112,1112,1111.67,1111.67,491
BLK,2026-09-08,10:01,1112.02,1113.03,1111.71,1111.71,779
BLK,2026-09-08,10:02,1111.62,1111.62,1111.62,1111.62,306
BLK,2026-09-08,10:03,1110.39,1110.39,1110.39,1110.39,525
BLK,2026-09-08,10:04,1109.8101,1109.8101,1109.71,1109.71,312
BLK,2026-09-08,10:05,1109.17,1109.85,1108.4301,1108.4301,769
BLK,2026-09-08,10:06,1108.1,1108.1,1108.1,1108.1,247
BLK,2026-09-08,10:07,1108.36,1109.17,1108.36,1109.17,392
BLK,2026-09-08,10:08,1108.28,1108.4,1105,1105.1,5691
BLK,2026-09-08,10:09,1105.0601,1105.0601,1104.15,1105.01,885
BLK,2026-09-08,10:10,1106.35,1106.35,1104.6,1105.02,1072
BLK,2026-09-08,10:11,1105.385,1106.26,1104.4,1104.635,5182
BLK,2026-09-08,10:12,1105.61,1105.63,1105.61,1105.63,589
BLK,2026-09-08,10:13,1107.4998,1107.4998,1104.9501,1105.9,627
BLK,2026-09-08,10:14,1106.59,1106.59,1106.59,1106.59,260
