symbol,date,time,open,high,low,close,volume
BX,2026-09-08,09:30,135.59,136.49,135.59,135.95,61539
BX,2026-09-08,09:31,135.78,135.82,135,135.15,13220
BX,2026-09-08,09:32,134.9,136.15,134.9,136.15,7203
BX,2026-09-08,09:33,136.31,136.99,136.305,136.99,3976
BX,2026-09-08,09:34,136.99,137.065,136.36,136.57,6204
BX,2026-09-08,09:35,136.565,136.57,136.26,136.5,5987
BX,2026-09-08,09:36,136.535,136.545,136.23,136.25,1629
BX,2026-09-08,09:37,136.09,136.39,136.04,136.25,1392
BX,2026-09-08,09:38,136.08,136.195,135.67,135.67,4199
BX,2026-09-08,09:39,135.925,135.925,135.68,135.9,1858
BX,2026-09-08,09:40,135.64,135.82,135.55,135.82,1516
BX,2026-09-08,09:41,135.88,135.99,135.385,135.43,9149
BX,2026-09-08,09:42,135.51,135.96,135.51,135.92,9100
BX,2026-09-08,09:43,135.93,136.16,135.77,135.77,1397
BX,2026-09-08,09:44,135.945,135.945,135.57,135.735,5906
BX,2026-09-08,09:45,135.78,135.9325,135.38,135.38,11504
BX,2026-09-08,09:46,135.37,135.37,135.03,135.16,7362
BX,2026-09-08,09:47,135.14,135.77,135.14,135.74,9443
BX,2026-09-08,09:48,135.715,135.75,135.52,135.52,5799
BX,2026-09-08,09:49,135.53,135.75,135.53,135.645,4868
BX,2026-09-08,09:50,135.64,135.88,135.635,135.85,3402
BX,2026-09-08,09:51,135.85,135.93,135.76,135.88,1975
BX,2026-09-08,09:52,135.875,135.875,135.375,135.7,14541
BX,2026-09-08,09:53,135.57,135.595,135.39,135.39,3461
BX,2026-09-08,09:54,135.5999,135.5999,135.38,135.49,6442
BX,2026-09-08,09:55,135.59,135.595,135.42,135.535,1923
BX,2026-09-08,09:56,135.56,135.58,135.375,135.375,4634
BX,2026-09-08,09:57,135.35,135.54,135.35,135.485,3246
BX,2026-09-08,09:58,135.48,135.56,135.4,135.495,5416
BX,2026-09-08,09:59,135.495,135.74,135.495,135.57,39366
BX,2026-09-08,10:00,135.75,135.92,135.665,135.84,9109
BX,2026-09-08,10:01,135.91,135.91,135.65,135.65,7109
BX,2026-09-08,10:02,135.74,135.74,135.475,135.56,5747
BX,2026-09-08,10:03,135.475,135.475,135.1,135.18,3163
BX,2026-09-08,10:04,135.15,135.46,135.15,135.46,6513
BX,2026-09-08,10:05,135.4,135.4,135.3,135.37,2490
BX,2026-09-08,10:06,135.33,135.435,135.2351,135.26,4268
BX,2026-09-08,10:07,135.32,135.44,135.265,135.36,4362
BX,2026-09-08,10:08,135.44,135.53,135.3,135.45,4072
BX,2026-09-08,10:09,135.4551,135.5,135.31,135.32,5790
BX,2026-09-08,10:10,135.3,135.38,135.26,135.38,6863
BX,2026-09-08,10:11,135.39,135.45,135.265,135.265,4930
BX,2026-09-08,10:12,135.31,135.38,135.1605,135.31,5473
BX,2026-09-08,10:13,135.375,135.53,135.3,135.46,3414
BX,2026-09-08,10:14,135.44,135.62,135.36,135.43,7493
BX,2026-09-08,10:15,135.45,135.62,135.45,135.585,5354
BX,2026-09-08,10:16,135.47,135.7099,135.47,135.54,4136
BX,2026-09-08,10:17,135.55,135.56,135.38,135.38,6386
BX,2026-09-08,10:18,135.46,135.46,135.18,135.37,4839
BX,2026-09-08,10:19,135.37,135.48,135.27,135.385,2416
BX,2026-09-08,10:20,135.49,135.52,135.28,135.36,3827
BX,2026-09-08,10:21,135.3,135.34,135.3,135.34,1165
BX,2026-09-08,10:22,135.41,135.52,135.29,135.29,2960
BX,2026-09-08,10:23,135.29,135.49,135.29,135.49,2664
BX,2026-09-08,10:24,135.4088,135.53,135.4088,135.51,2897
BX,2026-09-08,10:25,135.55,135.62,135.545,135.58,1979
BX,2026-09-08,10:26,135.54,135.565,135.3,135.35,7075
BX,2026-09-08,10:27,135.41,135.41,135.29,135.325,1751
BX,2026-09-08,10:28,135.32,135.32,135.1,135.17,4200
BX,2026-09-08,10:29,135.165,135.26,135.1,135.14,3003
BX,2026-09-08,10:30,135.11,135.32,135.09,135.255,10585
BX,2026-09-08,10:31,135.1301,135.36,135.1301,135.26,3301
BX,2026-09-08,10:32,135.26,135.39,135.21,135.23,23060
BX,2026-09-08,10:33,135.24,135.38,135.23,135.335,2955
BX,2026-09-08,10:34,135.3,135.41,135.3,135.36,3001
BX,2026-09-08,10:35,135.42,135.53,135.35,135.445,7382
BX,2026-09-08,10:36,135.49,135.49,135.4,135.49,2422
BX,2026-09-08,10:37,135.52,135.52,135.41,135.41,2914
BX,2026-09-08,10:38,135.54,135.69,135.53,135.595,7011
BX,2026-09-08,10:39,135.595,135.74,135.595,135.65,2559
BX,2026-09-08,10:40,135.715,135.72,135.54,135.585,4293
BX,2026-09-08,10:41,135.65,135.72,135.5201,135.615,2317
BX,2026-09-08,10:42,135.56,135.56,135.37,135.37,3877
BX,2026-09-08,10:43,135.42,135.43,135.36,135.36,3641
BX,2026-09-08,10:44,135.41,135.41,135.25,135.3301,2343
