symbol,date,time,open,high,low,close,volume
SHOP,2026-08-31,09:30,150.7,151.28,150.4,150.66,81560
SHOP,2026-08-31,09:31,150.51,150.66,148.825,149.48,69003
SHOP,2026-08-31,09:32,149.48,149.63,148.86,149.095,14242
SHOP,2026-08-31,09:33,149.06,149.1,148.71,148.935,19078
SHOP,2026-08-31,09:34,148.935,149.135,148.77,148.955,10324
SHOP,2026-08-31,09:35,148.9499,148.9499,147.68,148.5,103025
SHOP,2026-08-31,09:36,148.2101,148.57,148.08,148.14,19159
SHOP,2026-08-31,09:37,148.115,148.25,147.87,147.995,16589
SHOP,2026-08-31,09:38,147.94,148.3549,147.94,148.26,7791
SHOP,2026-08-31,09:39,148.44,148.44,147.75,147.865,21495
SHOP,2026-08-31,09:40,147.7691,147.855,147.25,147.25,24882
SHOP,2026-08-31,09:41,147.18,147.18,146.0942,146.26,34469
SHOP,2026-08-31,09:42,146.225,146.86,146.225,146.82,49274
SHOP,2026-08-31,09:43,146.7301,147.14,146.55,146.68,30110
SHOP,2026-08-31,09:44,146.68,146.87,146.6,146.63,21127
SHOP,2026-08-31,09:45,146.63,146.7,146.331,146.43,46745
SHOP,2026-08-31,09:46,146.32,146.335,145.81,145.84,23732
SHOP,2026-08-31,09:47,145.92,146.55,145.86,146.55,29937
SHOP,2026-08-31,09:48,146.645,146.645,146.02,146.24,27569
SHOP,2026-08-31,09:49,146.35,146.42,146.02,146.095,21262
SHOP,2026-08-31,09:50,146.2199,146.2199,145.55,145.81,28626
SHOP,2026-08-31,09:51,145.8722,145.92,145.64,145.775,10096
SHOP,2026-08-31,09:52,145.7,145.7,145.11,145.51,25015
SHOP,2026-08-31,09:53,145.5,145.53,145.21,145.5251,20100
SHOP,2026-08-31,09:54,145.4436,145.84,145.4436,145.83,18153
SHOP,2026-08-31,09:55,145.83,145.92,145.7,145.7,18518
SHOP,2026-08-31,09:56,145.64,145.85,145.61,145.76,14663
SHOP,2026-08-31,09:57,145.81,145.96,145.57,145.57,16734
SHOP,2026-08-31,09:58,145.56,145.57,145.25,145.3,37262
SHOP,2026-08-31,09:59,145.29,145.29,144.88,144.95,44885
SHOP,2026-08-31,10:00,144.965,145.33,144.89,144.99,33128
SHOP,2026-08-31,10:01,144.96,145.275,144.89,145,15323
SHOP,2026-08-31,10:02,145,145.34,144.955,145.29,18319
SHOP,2026-08-31,10:03,145.32,145.57,145.315,145.48,10968
SHOP,2026-08-31,10:04,145.4634,145.53,145.29,145.52,11945
SHOP,2026-08-31,10:05,145.37,146.1,145.33,146.1,23307
SHOP,2026-08-31,10:06,146.05,146.12,145.71,145.74,18682
SHOP,2026-08-31,10:07,145.72,145.74,145.5,145.69,23129
SHOP,2026-08-31,10:08,145.64,146.12,145.64,146.11,17454
SHOP,2026-08-31,10:09,146.1533,146.1533,145.84,145.91,20489
SHOP,2026-08-31,10:10,146.17,146.255,146,146.065,9578
SHOP,2026-08-31,10:11,146.05,146.17,145.97,146.1,22451
SHOP,2026-08-31,10:12,146.05,146.058,145.8815,145.987,24661
SHOP,2026-08-31,10:13,146.06,146.49,146.06,146.46,54444
SHOP,2026-08-31,10:14,146.4599,146.7315,146.42,146.57,29714
SHOP,2026-08-31,10:15,146.59,146.65,146.22,146.24,34338
SHOP,2026-08-31,10:16,146.215,146.315,146.0201,146.25,19616
SHOP,2026-08-31,10:17,146.25,146.28,146.15,146.26,14225
SHOP,2026-08-31,10:18,146.25,146.4868,146.24,146.435,14338
SHOP,2026-08-31,10:19,146.415,146.415,146.28,146.35,9103
SHOP,2026-08-31,10:20,146.29,146.39,146.2,146.31,27741
SHOP,2026-08-31,10:21,146.31,146.4,146.15,146.3301,31060
SHOP,2026-08-31,10:22,146.4095,146.45,146.34,146.34,9595
SHOP,2026-08-31,10:23,146.33,146.34,146.14,146.3,19917
SHOP,2026-08-31,10:24,146.185,146.22,146.01,146.01,19696
SHOP,2026-08-31,10:25,146.03,146.07,145.87,145.92,18712
SHOP,2026-08-31,10:26,145.94,145.94,145.72,145.84,24134
SHOP,2026-08-31,10:27,145.825,145.98,145.785,145.945,25178
SHOP,2026-08-31,10:28,145.98,146.17,145.935,145.935,16757
